Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country,Amount (IND),Category_Risk Score,Category_Amt (IND),
TX0000007122,Singapore,517693,Property Purchase,10/24/13 17:00,Person_193,Casinos,South Africa,FALSE,Illegal,4,1,Bank_357,Bahamas,46074677,Less Risk,Large Transaction,
TX0000007123,China,2608893,Stocks Transfer,10/24/13 18:00,Person_7290,Luxury Goods,Switzerland,FALSE,Illegal,4,4,Bank_49,Luxembourg,232191477,Less Risk,Large Transaction,
TX0000007124,Singapore,1954389,Cash Withdrawal,10/24/13 19:00,Person_2733,Luxury Goods,UK,FALSE,Legal,5,4,Bank_230,Bahamas,173940621,Medium Risk,Large Transaction,
TX0000007125,UK,2355598,Offshore Transfer,10/24/13 20:00,Person_5922,Luxury Goods,South Africa,FALSE,Legal,2,3,Bank_469,Cayman Islands,209648222,Less Risk,Large Transaction,
TX0000007126,South Africa,2291723,Offshore Transfer,10/24/13 21:00,Person_3533,Arms Trade,UAE,FALSE,Illegal,10,8,Bank_377,Cayman Islands,203963347,Large Risk,Large Transaction,
TX0000007127,Switzerland,2883463,Cryptocurrency,10/24/13 22:00,Person_8793,Arms Trade,India,FALSE,Legal,5,9,Bank_459,Panama,256628207,Medium Risk,Large Transaction,
TX0000007128,Switzerland,2711071,Cryptocurrency,10/24/13 23:00,Person_1686,Finance,UK,TRUE,Illegal,10,7,Bank_309,Bahamas,241285319,Large Risk,Large Transaction,
TX0000007129,Singapore,4461318,Offshore Transfer,10/25/13 0:00,Person_5478,Luxury Goods,South Africa,FALSE,Legal,10,8,Bank_54,Panama,397057302,Large Risk,Large Transaction,
TX0000007130,Singapore,1683238,Stocks Transfer,10/25/13 1:00,Person_2642,Real Estate,Brazil,FALSE,Illegal,8,3,Bank_51,Singapore,149808182,Medium Risk,Large Transaction,
TX0000007131,India,3010521,Cash Withdrawal,10/25/13 2:00,Person_3240,Real Estate,Singapore,FALSE,Legal,9,7,Bank_1,Switzerland,267936369,Large Risk,Large Transaction,
TX0000007132,Switzerland,3386293,Cryptocurrency,10/25/13 3:00,Person_4139,Real Estate,Switzerland,FALSE,Illegal,8,5,Bank_70,Panama,301380077,Medium Risk,Large Transaction,
TX0000007133,China,91470,Cash Withdrawal,10/25/13 4:00,Person_5893,Arms Trade,South Africa,TRUE,Illegal,1,9,Bank_73,Luxembourg,8140830,Less Risk,Medium Transaction,
TX0000007134,UAE,780208,Property Purchase,10/25/13 5:00,Person_9465,Casinos,UK,FALSE,Illegal,6,9,Bank_434,Bahamas,69438512,Medium Risk,Large Transaction,
TX0000007135,Switzerland,907727,Cryptocurrency,10/25/13 6:00,Person_7921,Arms Trade,USA,FALSE,Legal,7,6,Bank_79,Singapore,80787703,Medium Risk,Large Transaction,
TX0000007136,Russia,1543750,Stocks Transfer,10/25/13 7:00,Person_5481,Construction,Brazil,FALSE,Legal,6,3,Bank_4,Singapore,137393750,Medium Risk,Large Transaction,
TX0000007137,UAE,3554681,Stocks Transfer,10/25/13 8:00,Person_8392,Finance,USA,FALSE,Illegal,6,6,Bank_26,Bahamas,316366609,Medium Risk,Large Transaction,
TX0000007138,USA,21301,Cryptocurrency,10/25/13 9:00,Person_7046,Real Estate,China,FALSE,Legal,3,3,Bank_436,Luxembourg,1895789,Less Risk,Medium Transaction,
TX0000007139,Singapore,1172866,Cryptocurrency,10/25/13 10:00,Person_8003,Casinos,Russia,FALSE,Illegal,9,8,Bank_244,Panama,104385074,Large Risk,Large Transaction,
TX0000007140,USA,3203365,Property Purchase,10/25/13 11:00,Person_7837,Oil & Gas,Brazil,FALSE,Illegal,7,5,Bank_150,Luxembourg,285099485,Medium Risk,Large Transaction,
TX0000007141,Singapore,1219394,Property Purchase,10/25/13 12:00,Person_7572,Real Estate,China,TRUE,Legal,10,6,Bank_397,Panama,108526066,Large Risk,Large Transaction,
TX0000007142,USA,756291,Stocks Transfer,10/25/13 13:00,Person_6087,Real Estate,USA,FALSE,Illegal,4,1,Bank_410,Panama,67309899,Less Risk,Large Transaction,
TX0000007143,Brazil,3078553,Offshore Transfer,10/25/13 14:00,Person_8250,Finance,UK,FALSE,Illegal,8,3,Bank_336,Bahamas,273991217,Medium Risk,Large Transaction,
TX0000007144,UAE,4297726,Cash Withdrawal,10/25/13 15:00,Person_3662,Oil & Gas,Switzerland,TRUE,Illegal,7,7,Bank_206,Switzerland,382497614,Medium Risk,Large Transaction,
TX0000007145,India,1832521,Cryptocurrency,10/25/13 16:00,Person_2246,Finance,China,FALSE,Illegal,1,5,Bank_223,Cayman Islands,163094369,Less Risk,Large Transaction,
TX0000007146,UAE,1634114,Offshore Transfer,10/25/13 17:00,Person_6082,Luxury Goods,UK,FALSE,Illegal,7,4,Bank_257,Cayman Islands,145436146,Medium Risk,Large Transaction,
TX0000007147,UAE,1996816,Property Purchase,10/25/13 18:00,Person_77,Casinos,USA,TRUE,Illegal,1,2,Bank_74,Luxembourg,177716624,Less Risk,Large Transaction,
TX0000007148,UK,4338963,Cash Withdrawal,10/25/13 19:00,Person_5005,Oil & Gas,UAE,FALSE,Illegal,1,6,Bank_334,Bahamas,386167707,Less Risk,Large Transaction,
TX0000007149,UAE,1468871,Cryptocurrency,10/25/13 20:00,Person_1038,Casinos,China,FALSE,Illegal,1,2,Bank_316,Luxembourg,130729519,Less Risk,Large Transaction,
TX0000007150,South Africa,4469268,Offshore Transfer,10/25/13 21:00,Person_3059,Luxury Goods,Brazil,FALSE,Illegal,7,7,Bank_47,Singapore,397764852,Medium Risk,Large Transaction,
TX0000007151,South Africa,2437818,Stocks Transfer,10/25/13 22:00,Person_8439,Construction,UK,FALSE,Illegal,7,5,Bank_20,Singapore,216965802,Medium Risk,Large Transaction,
TX0000007152,Singapore,1054062,Property Purchase,10/25/13 23:00,Person_8611,Oil & Gas,South Africa,TRUE,Illegal,9,6,Bank_424,Bahamas,93811518,Large Risk,Large Transaction,
TX0000007153,India,1060104,Property Purchase,10/26/13 0:00,Person_7471,Construction,UAE,FALSE,Legal,8,9,Bank_81,Panama,94349256,Medium Risk,Large Transaction,
TX0000007154,UK,4277315,Property Purchase,10/26/13 1:00,Person_935,Finance,Switzerland,FALSE,Legal,2,2,Bank_491,Luxembourg,380681035,Less Risk,Large Transaction,
TX0000007155,UK,1777103,Stocks Transfer,10/26/13 2:00,Person_721,Oil & Gas,China,FALSE,Illegal,3,3,Bank_428,Singapore,158162167,Less Risk,Large Transaction,
TX0000007156,UAE,947543,Offshore Transfer,10/26/13 3:00,Person_8626,Construction,Brazil,FALSE,Illegal,10,3,Bank_250,Bahamas,84331327,Large Risk,Large Transaction,
TX0000007157,Switzerland,3136213,Stocks Transfer,10/26/13 4:00,Person_9860,Casinos,USA,FALSE,Illegal,7,0,Bank_214,Luxembourg,279122957,Medium Risk,Large Transaction,
TX0000007158,Singapore,2884667,Cash Withdrawal,10/26/13 5:00,Person_484,Arms Trade,USA,FALSE,Legal,6,0,Bank_419,Switzerland,256735363,Medium Risk,Large Transaction,
TX0000007159,Singapore,226565,Cryptocurrency,10/26/13 6:00,Person_3996,Construction,China,FALSE,Illegal,10,2,Bank_271,Switzerland,20164285,Large Risk,Large Transaction,
TX0000007160,India,98997,Cryptocurrency,10/26/13 7:00,Person_2326,Oil & Gas,Russia,FALSE,Illegal,7,7,Bank_260,Cayman Islands,8810733,Medium Risk,Medium Transaction,
TX0000007161,UK,3583398,Property Purchase,10/26/13 8:00,Person_3422,Luxury Goods,UAE,FALSE,Illegal,8,8,Bank_223,Panama,318922422,Medium Risk,Large Transaction,
TX0000007162,Brazil,999674,Offshore Transfer,10/26/13 9:00,Person_5043,Real Estate,Russia,FALSE,Illegal,1,2,Bank_23,Singapore,88970986,Less Risk,Large Transaction,
TX0000007163,Singapore,1672256,Offshore Transfer,10/26/13 10:00,Person_8410,Construction,China,TRUE,Legal,5,5,Bank_310,Bahamas,148830784,Medium Risk,Large Transaction,
TX0000007164,Russia,3730130,Property Purchase,10/26/13 11:00,Person_5268,Finance,China,FALSE,Illegal,3,1,Bank_467,Luxembourg,331981570,Less Risk,Large Transaction,
TX0000007165,India,209495,Stocks Transfer,10/26/13 12:00,Person_3104,Luxury Goods,Switzerland,FALSE,Illegal,5,3,Bank_205,Singapore,18645055,Medium Risk,Large Transaction,
TX0000007166,Brazil,4572511,Cryptocurrency,10/26/13 13:00,Person_2607,Arms Trade,Singapore,TRUE,Illegal,9,8,Bank_168,Luxembourg,406953479,Large Risk,Large Transaction,
TX0000007167,Switzerland,133327,Stocks Transfer,10/26/13 14:00,Person_3818,Casinos,India,FALSE,Legal,2,9,Bank_70,Panama,11866103,Less Risk,Large Transaction,
TX0000007168,Russia,984005,Property Purchase,10/26/13 15:00,Person_7523,Oil & Gas,China,FALSE,Illegal,4,3,Bank_135,Luxembourg,87576445,Less Risk,Large Transaction,
TX0000007169,Brazil,2296744,Offshore Transfer,10/26/13 16:00,Person_2035,Oil & Gas,UK,FALSE,Illegal,7,9,Bank_360,Cayman Islands,204410216,Medium Risk,Large Transaction,
TX0000007170,Switzerland,4461347,Offshore Transfer,10/26/13 17:00,Person_3059,Finance,South Africa,FALSE,Illegal,10,1,Bank_280,Luxembourg,397059883,Large Risk,Large Transaction,
TX0000007171,Brazil,158632,Cryptocurrency,10/26/13 18:00,Person_2321,Construction,Russia,FALSE,Illegal,1,7,Bank_370,Panama,14118248,Less Risk,Large Transaction,
TX0000007172,USA,4221324,Cash Withdrawal,10/26/13 19:00,Person_8983,Arms Trade,Brazil,TRUE,Illegal,3,9,Bank_33,Singapore,375697836,Less Risk,Large Transaction,
TX0000007173,Singapore,1215033,Stocks Transfer,10/26/13 20:00,Person_9857,Arms Trade,India,FALSE,Illegal,4,8,Bank_194,Luxembourg,108137937,Less Risk,Large Transaction,
TX0000007174,India,1835661,Property Purchase,10/26/13 21:00,Person_2825,Arms Trade,UK,TRUE,Illegal,8,0,Bank_164,Cayman Islands,163373829,Medium Risk,Large Transaction,
TX0000007175,South Africa,60626,Cryptocurrency,10/26/13 22:00,Person_7229,Casinos,Russia,FALSE,Illegal,9,2,Bank_498,Cayman Islands,5395714,Large Risk,Medium Transaction,
TX0000007176,Russia,449194,Offshore Transfer,10/26/13 23:00,Person_4435,Finance,China,TRUE,Illegal,7,7,Bank_485,Singapore,39978266,Medium Risk,Large Transaction,
TX0000007177,Switzerland,2454208,Offshore Transfer,10/27/13 0:00,Person_266,Finance,Switzerland,FALSE,Illegal,5,3,Bank_356,Cayman Islands,218424512,Medium Risk,Large Transaction,
TX0000007178,UK,3448266,Cash Withdrawal,10/27/13 1:00,Person_3849,Luxury Goods,Singapore,TRUE,Illegal,7,0,Bank_436,Singapore,306895674,Medium Risk,Large Transaction,
TX0000007179,India,4842024,Property Purchase,10/27/13 2:00,Person_7258,Real Estate,Brazil,FALSE,Illegal,10,0,Bank_29,Switzerland,430940136,Large Risk,Large Transaction,
TX0000007180,Singapore,315613,Stocks Transfer,10/27/13 3:00,Person_9302,Oil & Gas,China,TRUE,Illegal,7,5,Bank_33,Cayman Islands,28089557,Medium Risk,Large Transaction,
TX0000007181,South Africa,745605,Property Purchase,10/27/13 4:00,Person_2582,Arms Trade,Switzerland,FALSE,Legal,2,3,Bank_322,Cayman Islands,66358845,Less Risk,Large Transaction,
TX0000007182,Russia,1011050,Stocks Transfer,10/27/13 5:00,Person_4679,Finance,China,FALSE,Legal,5,0,Bank_234,Panama,89983450,Medium Risk,Large Transaction,
TX0000007183,South Africa,1078428,Offshore Transfer,10/27/13 6:00,Person_799,Real Estate,UK,TRUE,Illegal,7,7,Bank_118,Cayman Islands,95980092,Medium Risk,Large Transaction,
TX0000007184,Brazil,4659106,Property Purchase,10/27/13 7:00,Person_4023,Oil & Gas,Singapore,FALSE,Illegal,5,1,Bank_394,Singapore,414660434,Medium Risk,Large Transaction,
TX0000007185,USA,2630630,Cryptocurrency,10/27/13 8:00,Person_5873,Arms Trade,Russia,FALSE,Illegal,9,2,Bank_497,Luxembourg,234126070,Large Risk,Large Transaction,
TX0000007186,USA,124255,Cash Withdrawal,10/27/13 9:00,Person_9053,Luxury Goods,UK,FALSE,Illegal,3,1,Bank_198,Cayman Islands,11058695,Less Risk,Large Transaction,
TX0000007187,South Africa,106694,Cryptocurrency,10/27/13 10:00,Person_103,Arms Trade,Brazil,FALSE,Illegal,10,3,Bank_190,Luxembourg,9495766,Large Risk,Medium Transaction,
TX0000007188,Russia,1262244,Cryptocurrency,10/27/13 11:00,Person_6204,Oil & Gas,South Africa,FALSE,Illegal,9,7,Bank_208,Singapore,112339716,Large Risk,Large Transaction,
TX0000007189,UK,1641916,Stocks Transfer,10/27/13 12:00,Person_3287,Finance,USA,FALSE,Illegal,8,4,Bank_263,Luxembourg,146130524,Medium Risk,Large Transaction,
TX0000007190,Brazil,689283,Property Purchase,10/27/13 13:00,Person_9671,Construction,Russia,FALSE,Illegal,1,7,Bank_296,Singapore,61346187,Less Risk,Large Transaction,
TX0000007191,South Africa,2672103,Property Purchase,10/27/13 14:00,Person_7229,Oil & Gas,UAE,FALSE,Legal,3,2,Bank_449,Panama,237817167,Less Risk,Large Transaction,
TX0000007192,Russia,1163855,Offshore Transfer,10/27/13 15:00,Person_688,Finance,UAE,FALSE,Legal,7,2,Bank_329,Switzerland,103583095,Medium Risk,Large Transaction,
TX0000007193,UAE,505439,Stocks Transfer,10/27/13 16:00,Person_3316,Oil & Gas,Brazil,FALSE,Legal,6,4,Bank_435,Luxembourg,44984071,Medium Risk,Large Transaction,
TX0000007194,Russia,188913,Property Purchase,10/27/13 17:00,Person_8578,Construction,USA,TRUE,Illegal,3,0,Bank_129,Panama,16813257,Less Risk,Large Transaction,
TX0000007195,USA,2558271,Cryptocurrency,10/27/13 18:00,Person_6612,Real Estate,China,FALSE,Illegal,3,8,Bank_262,Cayman Islands,227686119,Less Risk,Large Transaction,
TX0000007196,USA,1310827,Offshore Transfer,10/27/13 19:00,Person_5109,Casinos,India,FALSE,Illegal,9,3,Bank_401,Bahamas,116663603,Large Risk,Large Transaction,
TX0000007197,India,3071521,Cash Withdrawal,10/27/13 20:00,Person_7507,Arms Trade,Russia,FALSE,Illegal,10,5,Bank_463,Luxembourg,273365369,Large Risk,Large Transaction,
TX0000007198,Brazil,1227766,Cryptocurrency,10/27/13 21:00,Person_148,Arms Trade,USA,FALSE,Illegal,2,6,Bank_209,Singapore,109271174,Less Risk,Large Transaction,
TX0000007199,India,1421906,Offshore Transfer,10/27/13 22:00,Person_99,Casinos,Switzerland,FALSE,Legal,10,7,Bank_328,Luxembourg,126549634,Large Risk,Large Transaction,
TX0000007200,South Africa,1296491,Cryptocurrency,10/27/13 23:00,Person_2300,Oil & Gas,UAE,FALSE,Illegal,7,1,Bank_445,Cayman Islands,115387699,Medium Risk,Large Transaction,
TX0000007201,USA,286490,Property Purchase,10/28/13 0:00,Person_5683,Construction,Brazil,FALSE,Illegal,6,7,Bank_333,Luxembourg,25497610,Medium Risk,Large Transaction,
TX0000007202,UAE,4914531,Stocks Transfer,10/28/13 1:00,Person_5508,Casinos,Russia,TRUE,Illegal,3,0,Bank_204,Luxembourg,437393259,Less Risk,Large Transaction,
TX0000007203,UK,4323427,Cryptocurrency,10/28/13 2:00,Person_360,Oil & Gas,Brazil,FALSE,Illegal,3,6,Bank_385,Panama,384785003,Less Risk,Large Transaction,
TX0000007204,China,3493236,Cryptocurrency,10/28/13 3:00,Person_3753,Finance,UAE,FALSE,Illegal,3,9,Bank_14,Bahamas,310898004,Less Risk,Large Transaction,
TX0000007205,Switzerland,3222570,Offshore Transfer,10/28/13 4:00,Person_6591,Construction,Russia,FALSE,Illegal,3,3,Bank_109,Bahamas,286808730,Less Risk,Large Transaction,
TX0000007206,USA,3524054,Cryptocurrency,10/28/13 5:00,Person_4082,Casinos,UK,FALSE,Illegal,3,4,Bank_113,Switzerland,313640806,Less Risk,Large Transaction,
TX0000007207,India,718716,Stocks Transfer,10/28/13 6:00,Person_4404,Luxury Goods,South Africa,FALSE,Illegal,8,0,Bank_25,Panama,63965724,Medium Risk,Large Transaction,
TX0000007208,Russia,2595183,Cash Withdrawal,10/28/13 7:00,Person_101,Finance,South Africa,TRUE,Legal,8,5,Bank_239,Panama,230971287,Medium Risk,Large Transaction,
TX0000007209,UK,93878,Cryptocurrency,10/28/13 8:00,Person_2329,Finance,USA,FALSE,Illegal,4,8,Bank_400,Bahamas,8355142,Less Risk,Medium Transaction,
TX0000007210,UK,2665566,Cryptocurrency,10/28/13 9:00,Person_1341,Real Estate,UK,FALSE,Illegal,8,1,Bank_234,Switzerland,237235374,Medium Risk,Large Transaction,
TX0000007211,South Africa,2962136,Offshore Transfer,10/28/13 10:00,Person_6321,Finance,UAE,FALSE,Illegal,3,9,Bank_78,Panama,263630104,Less Risk,Large Transaction,
TX0000007212,Singapore,4663952,Cryptocurrency,10/28/13 11:00,Person_6081,Arms Trade,USA,FALSE,Illegal,5,1,Bank_479,Bahamas,415091728,Medium Risk,Large Transaction,
TX0000007213,China,214830,Cash Withdrawal,10/28/13 12:00,Person_8086,Arms Trade,India,FALSE,Legal,9,7,Bank_213,Panama,19119870,Large Risk,Large Transaction,
TX0000007214,Switzerland,1004918,Cryptocurrency,10/28/13 13:00,Person_4188,Finance,USA,FALSE,Legal,3,0,Bank_327,Panama,89437702,Less Risk,Large Transaction,
TX0000007215,India,974756,Cash Withdrawal,10/28/13 14:00,Person_2592,Casinos,South Africa,FALSE,Illegal,5,8,Bank_193,Luxembourg,86753284,Medium Risk,Large Transaction,
TX0000007216,China,3706390,Cash Withdrawal,10/28/13 15:00,Person_4904,Finance,UK,FALSE,Legal,6,3,Bank_292,Switzerland,329868710,Medium Risk,Large Transaction,
TX0000007217,USA,1184893,Cash Withdrawal,10/28/13 16:00,Person_8905,Arms Trade,USA,TRUE,Illegal,9,4,Bank_469,Bahamas,105455477,Large Risk,Large Transaction,
TX0000007218,Brazil,319851,Offshore Transfer,10/28/13 17:00,Person_6417,Construction,USA,FALSE,Illegal,1,2,Bank_30,Singapore,28466739,Less Risk,Large Transaction,
TX0000007219,Brazil,2487354,Property Purchase,10/28/13 18:00,Person_3732,Casinos,India,FALSE,Illegal,7,8,Bank_150,Bahamas,221374506,Medium Risk,Large Transaction,
TX0000007220,Brazil,3185288,Offshore Transfer,10/28/13 19:00,Person_3259,Casinos,UK,TRUE,Illegal,6,1,Bank_428,Cayman Islands,283490632,Medium Risk,Large Transaction,
TX0000007221,Brazil,4570483,Offshore Transfer,10/28/13 20:00,Person_7692,Finance,UK,FALSE,Legal,10,2,Bank_377,Bahamas,406772987,Large Risk,Large Transaction,
TX0000007222,Brazil,1421776,Stocks Transfer,10/28/13 21:00,Person_8489,Arms Trade,USA,FALSE,Illegal,1,0,Bank_215,Singapore,126538064,Less Risk,Large Transaction,
TX0000007223,Singapore,3649822,Property Purchase,10/28/13 22:00,Person_4820,Construction,Brazil,FALSE,Illegal,7,4,Bank_59,Bahamas,324834158,Medium Risk,Large Transaction,
TX0000007224,UK,1637676,Cryptocurrency,10/28/13 23:00,Person_5900,Real Estate,UAE,FALSE,Illegal,7,9,Bank_391,Switzerland,145753164,Medium Risk,Large Transaction,
TX0000007225,India,2197730,Cryptocurrency,10/29/13 0:00,Person_9592,Arms Trade,UK,FALSE,Legal,5,9,Bank_439,Luxembourg,195597970,Medium Risk,Large Transaction,
TX0000007226,India,4069748,Cash Withdrawal,10/29/13 1:00,Person_9499,Arms Trade,UAE,FALSE,Legal,8,0,Bank_6,Singapore,362207572,Medium Risk,Large Transaction,
TX0000007227,South Africa,1798502,Cash Withdrawal,10/29/13 2:00,Person_3312,Arms Trade,UAE,FALSE,Legal,3,5,Bank_38,Switzerland,160066678,Less Risk,Large Transaction,
TX0000007228,Brazil,4773478,Stocks Transfer,10/29/13 3:00,Person_6325,Luxury Goods,Russia,FALSE,Legal,2,6,Bank_89,Singapore,424839542,Less Risk,Large Transaction,
TX0000007229,South Africa,4470985,Cash Withdrawal,10/29/13 4:00,Person_6653,Oil & Gas,Russia,FALSE,Legal,3,0,Bank_77,Bahamas,397917665,Less Risk,Large Transaction,
TX0000007230,Switzerland,2495898,Cryptocurrency,10/29/13 5:00,Person_3887,Finance,Brazil,FALSE,Illegal,9,8,Bank_288,Cayman Islands,222134922,Large Risk,Large Transaction,
TX0000007231,China,2270109,Stocks Transfer,10/29/13 6:00,Person_5528,Finance,USA,TRUE,Legal,6,4,Bank_424,Switzerland,202039701,Medium Risk,Large Transaction,
TX0000007232,USA,2770627,Stocks Transfer,10/29/13 7:00,Person_7989,Finance,South Africa,FALSE,Illegal,3,7,Bank_487,Luxembourg,246585803,Less Risk,Large Transaction,
TX0000007233,Switzerland,810652,Cash Withdrawal,10/29/13 8:00,Person_2483,Finance,Russia,FALSE,Illegal,8,9,Bank_13,Cayman Islands,72148028,Medium Risk,Large Transaction,
TX0000007234,China,466844,Cash Withdrawal,10/29/13 9:00,Person_8552,Finance,Russia,FALSE,Legal,1,8,Bank_64,Cayman Islands,41549116,Less Risk,Large Transaction,
TX0000007235,Singapore,3660596,Stocks Transfer,10/29/13 10:00,Person_2624,Real Estate,USA,FALSE,Legal,9,1,Bank_357,Panama,325793044,Large Risk,Large Transaction,
TX0000007236,Russia,1702596,Cash Withdrawal,10/29/13 11:00,Person_6197,Arms Trade,Singapore,FALSE,Legal,7,8,Bank_314,Luxembourg,151531044,Medium Risk,Large Transaction,
TX0000007237,USA,4193443,Stocks Transfer,10/29/13 12:00,Person_4543,Construction,Russia,FALSE,Illegal,6,0,Bank_125,Bahamas,373216427,Medium Risk,Large Transaction,
TX0000007238,Switzerland,4080357,Cash Withdrawal,10/29/13 13:00,Person_6780,Arms Trade,USA,FALSE,Illegal,7,1,Bank_96,Switzerland,363151773,Medium Risk,Large Transaction,
TX0000007239,Singapore,4185617,Cash Withdrawal,10/29/13 14:00,Person_4376,Construction,UAE,FALSE,Legal,10,8,Bank_159,Singapore,372519913,Large Risk,Large Transaction,
TX0000007240,Singapore,3872089,Property Purchase,10/29/13 15:00,Person_4928,Oil & Gas,USA,FALSE,Illegal,10,4,Bank_349,Cayman Islands,344615921,Large Risk,Large Transaction,
TX0000007241,USA,2562694,Stocks Transfer,10/29/13 16:00,Person_8010,Construction,Russia,FALSE,Illegal,9,5,Bank_388,Luxembourg,228079766,Large Risk,Large Transaction,
TX0000007242,UK,592092,Stocks Transfer,10/29/13 17:00,Person_3049,Real Estate,China,FALSE,Illegal,5,6,Bank_379,Singapore,52696188,Medium Risk,Large Transaction,
TX0000007243,South Africa,496945,Stocks Transfer,10/29/13 18:00,Person_3991,Oil & Gas,China,FALSE,Legal,2,2,Bank_224,Luxembourg,44228105,Less Risk,Large Transaction,
TX0000007244,South Africa,1596241,Cryptocurrency,10/29/13 19:00,Person_5197,Arms Trade,India,FALSE,Illegal,1,5,Bank_162,Bahamas,142065449,Less Risk,Large Transaction,
TX0000007245,UAE,3178827,Stocks Transfer,10/29/13 20:00,Person_2255,Oil & Gas,UAE,FALSE,Legal,5,8,Bank_177,Cayman Islands,282915603,Medium Risk,Large Transaction,
